Movie,Review
Persuasion (1995),"I watched this in a Jane Austen frenzie, after Pride and Prejudice BBC series, which of course might have affected my good judgement. The reason on which I was left unsatisfied with this Persuasion is Annes' character herself and the way they portrayed her. I thought she swapped between mental retardation and exaggerated eagerness... alongside with other moments of lack of decorum, for her time, in her interactions with the opposite sex, which supported my theory of desinhibited behavior. I have to say I haven't read the book and that Jane Austen really might have created a character that fits right into this description. However, I felt her lacking in depth of emotion to be a real Austn heroine, never really seeing much more than eagerness, with a sort of empty expression. She reminded me very much of Emily Watson in Breaking the waves, and you see where this leads me to, once more. The other characters I was happy with, especially her sisters and father. Some other reviewers said it would be hard not to drop a tear, but really, I am such a hearthrob and my face was always dry! I guess I might give it another shot someday. And what kind of ending was that?"
Kicking and Screaming (1995),"Feeling unprepared for the 'real world', four recent college graduates spend their time philosophising and avoiding taking action in this feature film debut from Noah Baumbach. The film features witty, memorable dialogue left, right and centre as one friend reckons ""I've begun reminiscing events before they even occur"", while another comments ""I feel like I'm being poisoned"" if a bartender at a bar does not drink with him, and the list goes on. There is also some quite pointed in how unprepared the foursome are for the real world despite their extensive education, unleashed into the world like a baby not wanting to be born, as the title suggests. None of the characters are, however, particularly likable for all of their witticisms and at times thought-provoking conversations. The foursome actually come across as more lazy than scared or ill-prepared for post-college life, and none of them have especially vibrant personalities either. The brightest moments in the film are, in fact, had by Elliott Gould as the far too open father of the foursome, sharing his experiences with using condoms at his age and finding love post-marriage separation, much to the disgust of his son. The film does tap into something interesting though as the foursome come to realise that they feel ""pressure ... to remain friends"" post-graduation. This more than anything else captures how microcosmic college life is often considered to be and how different the actual world is. It's a different, inevitable phase of life involving a big transition indeed comparable to birth."
City Hall (1996),"Being a huge fan of Al Pacino (from the likes of 'Heat', the 'Godfather' movies, and 'Dog Day Afternoon' especially) and having had a huge crush on Bridget Fonda ('Single White Female', anyone?) back in the day (Peter Fonda's famous daughter was named 85th sexiest star in film history, and Mrs. Danny Elfman hasn't been involved in film, unfortunately, since 2002), I was hugely disappointed in this film, especially since I had loved director Harold Becker's previous 'Sea of Love', which also starred Pacino. The first half was decent and involving, but it kind of slid off the rails, interest-wise for me, the rest of the way and got too talky and uninspired.

I don't really know if the problem was with the script or its direction. I know I'm not the greatest John Cusack fan in the world (I find he's much better in comedy, like his sister Joan), but he had pretty good co-stars, whose talents were basically wasted, in Martin Landau, Anthony Franciosa and Danny Aiello (these guys were BORN for these roles and films, so on paper, this should have really worked out well). I had always wondered why this film had bombed so miserably, and now I know why. In cases like this, more should have been done to alter the story arc, just some basic tweaks, to make it more suspenseful and/or (though I usually balk at such 'Hollywood' tendencies) some romantic tension (a beauty such as Fonda's was misused--they may as well have hired someone else). All in all, a wasted opportunity that's worth a look if you like dramas about corruption--just don't go in with big expectations, and don't bother with a re-watch."
"Basketball Diaries, The (1995)","Acting: The cast was great, it consists of people that will later on be known as A listers. The acting was done right and let's you feel for the characters your watching. Whether its happiness all the way to sadness. It has well developed characters and it's not hard to relate to them.

Cinematography: Pretty decent camera shots and quality of film especially for the time. Every shot and scene seems to be done with meaning and purpose.

Story: This being based of a true story makes it even more of a hit to the gut. From beginning to end its filled with interesting characters and story. You follow a group of boys through good times, funny moments and then as their lives start to crumble further into the story so does your mood and hope for their future. This is definitely a emotional story that builds up and shows hardships Leo's character faces. It includes pedophilia, drug addiction, loss of friendship, death and more. The end was nice but ended quite suddenly and randomly. Some parts in the film did seem a bit unrealistic as well. But overall the story hit hard and was done well.

Summary: This film tells a emotional tale of some hard times kids can face in life. It's not the best I've seen. But for me it definitely was a really good movie. I would highly suggest it if your into your emotional movies. 7.5/10 for me."
"Browning Version, The (1994)","I got this out one wet Sunday afternoon hoping for an inspirational school drama along the lines of ""To sir with love"" or ""Dead poets society""-- something to moisten my eyes and make me think anything was possible. Boy was I wrong -- this muddling drama, which covers the last days of an old masters career at an English public school, was depressing from beginning to end. As each element of the masters tragic life was revealed to me, I kept wondering when the turn-around point would be. Surely this entire movie was not just going to be the telling of the sad life of an uninteresting man and an ineffective teacher -- surely there would be some rising climax to contrast the woe. But no! For the final speech scene which I hung on for, the master turned out the most embarrassing self pitying display I have ever seen on film -- something like my grandfather when he's had too many drinks at Christmas. Of course, the teachers and students dutifully applauded, shouted and stomped (to indicate to the viewer that this was indeed the climax) but I was just thought he was an old fool. There were admittedly some nice insights into human behavior and relationships and some good English upper-class mocking (tea and cricket chaps!) but the other characters never seemed to develop as if to save room for the central story. Unfortunately, the sad old teacher didn't developed beyond self-pity throughout the entire movie, leaving me with the definite impression that he ""..got what he deserved, no more and certainly no less""."
Little Women (1994),"With their father away fighting in the Civil War, Joe, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, men friends start to become a part of the household.

If you haven't read the book, you might enjoy this slow-moving, wholesome film. However, if you have read the book, do yourself a favor and do not see this film. You will be greatly disappointed.

This is one of those movies where the book was far better than the movie. Quite disappointing. The movie moved very slow and did not hold or grab me as a watcher. They really downplayed the richness and colorfulness of the characters and it was not dramatic, funny or that entertaining. It totally missed the mark, and it shouldn't have.

Filmmakers have been able to capture the spirit of Jane Austen's novels in a wonderful way, however, this can not be compared to that. It's like comparing apples and oranges. The classiness, humor, drama and entertainment of the novel is not portrayed in this film."
"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)","This is a very competently assembled documentary about one of the greatest artist film makers: Leni Riefenstahl.

That this documentary is necessary at all is down to her association with the vilest and most evil regimes in history: Hitler & the Nazis.

The documentary maker, Müller, does not hold back in showing us - and by extension Riefenstahl herself - what she did, what her involvement was in Germany in the 1930s. Similarly, Müller tries to hold Riefenstahl to account. It's interesting to watch the 90-year-old pushing back and holding to the line that she's always held: that she was never a party member, never a true believer. Watch this documentary and see what you think.

There's no question that, seen through today's eyes, Triumph of the Will (TotW), and Olympia can be seen as propaganda. However, the former film won top awards before the war for its innovative techniques and imagery. The art is there. The films weren't seen as propaganda in 1938.... The problem, for Riefenstahl, is that these films are seen as propaganda NOW.

The other problem is that these two films are just too good as innovative art-in-cinema. In this documentary, it comes through that Riefenstahl wishes she hadn't made TofW. All of her (probably well-rehearsed) protestations about not knowing or realising what Hitler was are acceptable. As a matter of fact, Riefenstahl made no further ""propaganda"" films after Olympia (1936-38). If she had been a committed follower, then she would have made dozens of films for the Nazis 1936-45. Others did (e.g Veit Harlan). But she didn't. This suggests to me that there is a large element of truth in what she says here.

She was appalled by what she saw in Poland in 1939. This also moved her strongly away from wanting to make films for the regime.

Riefenstahl fell out badly with the Nazi authorities. She states that even as early as 1934, Goebbels hated her - and he was in control of the Nazi propaganda industry. She clearly was a strong minded artist who refused to be seduced or controlled.

The pity of it all is that Riefenstahl was pilloried and rejected after the war and made no further major contributions to cinema. In this documentary, we sense her regret - but we also sense that she is prepared to stand and justify her pre-war work. She cannot, even many years after the events, be separated from her art, even though many have identified her as a Nazi sympathiser because of it.

This documentary is about an hour too long - but then perhaps it has to be? Riefenstahl is a strong and compelling person.

A good documentary about a very remarkable film maker."
Barcelona (1994),"""Barcelona"" is a bizarre film that captures your attention through the fast-paced repertoire, but looses you through unfocused political jargon that doesn't seem important, but is obviously an instrumental part of the film. This is where the struggle occurs for this film. It is an internal struggle because of the popularity of ""Metropolitan"" you want to enjoy this film, feel that brush of fresh air, and laugh at what others would consider ""intelligent banter"", but even with the subtle humor between Eigeman and Nichols there is something missing that connects the crucial plot elements together. Stillman has created another valuable film, but it feels more like he was trying to reproduce the excitement of ""Metropolitan"" than create a new voice.

One cannot argue that Wit Stillman's style of film-making is still seen throughout modern cinema culture. While watching ""Barcelona"", there was this eerie feeling of watching ""The Darjeeling Limited"" again. Stillman's voice can be found in nearly all Wes Anderson films, the witty conversation, the intellectual characters, and the thin layer of plot are Stillman's characteristics seen today. Take ""Margo at the Wedding"", Baumback uses Stillman with honor and respect, and can even been better seen in Baumback's early ""Kicking and Screaming"". The key difference between these modern directors and Stillman's ""Barcelona"" is that they develop both plot and characters. Stillman's visual technique, his ability to capture the sense of normality, and control of the language is powerful in this film, but an apathetic feel for Ted and Fred, coupled with a lack of focus  pushed ""Barcelona"" from challenging second film to average sophomoric effort. From a sales perspective, Ted and Fred couldn't persuade me to do anything, much less follow them around. Their jovial voice and constant bickering would amuse at first, but like the film became annoying near the end. From a character standpoint, Ted (Taylor Nichols) was enjoyable to watch. He felt like the stuck-in-sales type of guy that others could relate to. Aside from the religious dance scene (continuing with the unfocused plot idea), he was the quintessential hero of this film. Fred (Christopher Eigeman) covers the other end of the spectrum entirely. There was no belief that he was a Navy officer, his constant lying and possible theft (again  that kayaking scene that lead ultimately nowhere) just created an annoying character that tried to be funny, but never was. There was this sense that Eigeman didn't understand he and Nichols' character relationship. One needs to ask, was Nichols' stutter part of the character, or just Stillman's lack of editing? Finally, what was Mira Sorvino doing here? Her accent was thicker than pea soup, yet as unbelievable as pea soup finding its way into a Whit Stillman film.

The obscurity of the actors leading us through this political comedy/drama, was a tough nail to bite, but the tougher one was the overall plot of this film. Stillman's goal was to make humor out of an odd anti-American culture in Spain. His actors, as mentioned, tried to bring the humor, but it was up to Stillman to bring us the connectors and overall themes of ""Barcelona"". It is this area that I felt Stillman was at his weakest. While the actors were not quite the caliber of Stillman's original effort, they at least made me chuckle and think of Wes Anderson's films, but I felt forced and confused by where Stillman was headed with the camera. The bomb at the beginning seemed passé, the anti-Americanism comments seemed less real  Stillman never quite secured the feel of realism with this film. Our two characters walk down the street, talk-back to those who oppose them, and show less emotion when the dramatic ending takes place  there just wasn't that sense of fear. This felt insulting. Stillman's eye in this film felt bored, stale, and unenergetic. This needs to be a stand alone film for Stillman, but I found myself comparing it to ""Metropolitan"" constantly. This film was missing that freshness, or that sense of excitement, and that desire to see the unknown. The relationships were bland, the characters were humorous  but un-follow-able, and the story itself felt forced. This wasn't Stillman's greatest outing. He made some choices that didn't translate well onto the bigger screen. The colors even tired my eyes  it just wasn't the film I expected, or wanted, from Stillman.

Overall, ""Barcelona"" was a second outing for Whit Stillman, but it wasn't the caliber of ""Metropolitan"". This film felt old, used, and un-welcomed in Stillman's repertoire of characters and language. There was plenty of potential, but it went unused with people like Mira Sorvino attempting to capture the essence of a Spanish woman. Again, I want to state that this film had some very funny moments that were as dry as any martini one could hope for. It had my laughing, but it wasn't enough. I wanted a detailed story, I wanted some of the issues about being a salesman come out clearer, and I wanted that random scene of religion and dancing to carry more gumption. ""Barcelona"" felt as if Stillman would start ideas, but never quite complete them. This film reminded me of Kevin Smith's early work. Using the same actors, Smith would attempt to recreate the same characters in different environments with mixed results. The power and honesty of Smith's ""Clerks"" could never be recreated and thus the doomed ""Clerks II"" will never reach cult status. That analogy could be used for Stillman's ""Barcelona"". He tried, but there is a reason this film wasn't nominated for the best screenplay category  it just felt elusive and incomplete.

Grade: *** (hesitantly) out of *****"
Widows' Peak (1994),"Nowadays,nine movies out of ten feature two male actors as the leads.For a change,""Widows Peak' boasts three actresses at the top of the bill.And what a threesome:Mia Farrow,a spinster,the Cinderella of a bunch of posh and distinguished ladies whose queen is none other than Joan Plowright.This wealthy widow ,with her hoity-toity ways, annoys anyone and all,including her son,a would be handy man,actually a big ninny,always tied to his mother's apron strings,although he firmly denies it.Enter Richardson,who plays a beautiful English widow,and Plowright would like her offspring to marry this rich heiress.A mortal feud begins between Farrow and Richardson.But things are not what they seem and prepare yourself for a lot of unexpected twists,till the very end.And you'll dig such witty lines as (the ironical lawyer to Plowright)""your real treasure is the love of your son"".

More than the shrewd plot,the everyday life of the little community is exquisitely depicted:the film (excerpts of De Mille's ""ten commandments""(1923,of course!)during which Plowright is enjoying sweets,the mass on Sunday morning,the local dance during which Farrow and Richardson fight for... two tickets for King Vidor' s ""the big parade"",the regatta,the only time Plowright's son feels manly.

An user regrets James Ivory did not direct it.One would probably have a better movie,for sure.The characters -particularly the lady and her son- verge on caricature. But anyway,watch it,if you like great actresses."
"House of the Spirits, The (1993)","Saw 'House of the Spirits' for two primary reasons, regardless of its less than great critical reception. One was for Isabel Allende's incredible book that it is based on, one of my favourites for its richness and emotional impact, did have my concerns as to knowing how difficult to adapt it would be. The other was for the cast with some immensely talented actors and actresses. Did think to myself, it is hard to go wrong with Meryl Streep, Glenn Close, Jeremy Irons, Vanessa Redgrave, Winona Ryder and Antonio Banderas.

Didn't think that 'House of the Spirits' was that bad, but it should have been so much better. It is severely underwhelming as an adaptation, with so much left out, so much simplified and with changes that don't make sense, confirming my worries of it being one of those books that should be left alone and doesn't translate well to film. It would have been much better as a mini-series of at least 6 one-hour parts. Actually also think though that one doesn't need to have read the book to be disappointed, as 'House of the Spirits' has noticeable flaws on its own terms.

There are good things here. 'House of the Spirits' looks fantastic for starters. Especially the majestic scenery and elegant interiors of the family home, all gorgeously photographed. The costumes are evocative enough and the make-up is more than convincing, with Irons especially unrecognisable as an older man. Hans Zimmer's score fits beautifully with a haunting main theme that's still in my mind. Found the last forty five minutes, with the portrayal of the revolution and the brutality it brought, or so both harrowing and moving, it is also the portion of the film where there are the most signs of a plot.

Of the cast, only Banderas passes as a Chilean in terms of how they look and speak and the accents waver from trying too hard (Irons) to not even attempting one (Ryder). Regardless of that, most do their best with what they have and do capably. Irons especially as the most, and only, properly interesting and richly drawn character gives his all and dominates the film, maybe too much to the point of hamminess in some of the earlier portions of the film where Esteban is pretty much irredeemably detestable (much of the time he is chilling). But when older and more repentent he is much more subtle, whether speaking or conveying a lot while saying little to nothing, yet manages to be authoritative and oddly affecting. On a side note he reunited with director Billie August twenty years later for 'Night Train to Lisbon', did find that a better film and preferred his performance in that despite the character being less complex, am writing this much about him because there is also much to say about Esteban and in a way he is the main character.

Streep is graceful and epitomises pathos as Clara, especially later on and although they didn't create the same magic as they did so well in 'The French Lieutenant's' Woman' her chemistry with Irons is sincerely done. Close has too little to do but is appropriately sympathetic yet stern. Banderas is dashing and Redgrave and Armin Mueller-Stahl make much of their limited screen time. Vincent Gallo is chilling in his small role and Grace Gummer (real life daughter of Streep) and Sasha Hanau are adorable without being saccharine as young Clara and Alba, Hanau especially.

Excepting the final forty five minutes or so where she is quite powerful and some nice chemistry with Irons, Ryder for me was the cast's weak link as she came over as out of place and too modern in looks and how she spoke (which tended to be too much of one-note)

Although as an adaptation 'House of the Spirits' is too short, the book doesn't translate too well as a two and a half hour film. Somehow the film, and it is the storytelling that dooms the film, feels dull with too much of a pedestrian pace and dramatically it feels anaemic and thin and uneventful in spots with any emotional power only coming out in spurts. With the abrupt jumps in time and the disjointed feel of the scenes and events following on from each other and so many plot strands and characters, 'House of the Spirits' can be very jumpy and hard to follow. Even telling who was who was confusing at first, especially for those who have read the book.

Found the character development bland to barely there, only Esteban shows signs of developing and believably. The character interaction is not always natural and could be static, particularly in the early parts, much isn't gone into anywhere near enough depth and the dialogue is trite and stilted. Particularly early on and in the heavy-handedly handled political-oriented moments. August took on an ambitious task and it proved to be too over-ambitious, he succeeds when it comes to the visuals but he fails in making the drama compelling or emotionally investable. For so much content crammed in for two and a half hours, 'House of the Spirits' did feel oddly bloated, despite so much left out and simplified, and like it tried to do too much.

Concluding, watchable film but underwhelming considering the amount of potential it had. 5/10"
Singin' in the Rain (1952),"I'm going to confine my comments about ""Singin' in the Rain"" to the ""Broadway Rhythm"" sequence where Cyd Charisse steals the movie without saying a word. In my view, Charisse, who is still gorgeous at 83, was the quintessential movie dancer of the 1950s. Her height, elegance, aloofness and those impossibly long legs -- along with an uncanny ability to match her style to that of her partner -- makes watching her dance a mesmerizing experience.

Many have said that the two numbers in ""Singin' in the Rain"" that feature Charisse probably belong in another movie. I don't know as the flapper in jade, she sexes up Kelly's rube character to a steamy height unusual in movies of that era. In a dance full of wonderful moves, my favorite comes after she's left him with her cigarette holder. She sashays away from him, blowing on her nails in studied boredom. She's gotten some distance away, and as she tosses her right hand back, he throws down the cigarette holder, grabs her hand and brings her flying up to his chest, where she proceeds to slide down Kelly's thigh to the floor for one of several prone positions she takes during this duet, from which she returns to a standing position with amazing grace. I'm not wild about dances that rely heavily on props, but this one does so very effectively: they're amusing and they reinforce character.

And thank heaven for the artistic control that allowed Kelly to keep the ""crazy veil"" number in the picture. Charisse has discussed that dance, where she got to show off her early ballet training, most charmingly for a ""Word of Mouth"" feature on TCM. She and others have noted over the years that the wind machines required to keep that impossibly long veil moving and undulating between and above her and Kelly made filming a nightmare. But it looks effortless, on a set that is a subtle optical illusionnot as deep nor as sloped as it appears to be.

Both dances end the same way. Whether she's a cheap gangster's moll in garish green or a Grecian goddess in white, less obviously in a mobster's sway, Charisse is invariably lured back to reality by proffered baubles and menacingly tossed coins. But at the end of the crazy veil number, she's the one tossing the coins.

Wonderful."
Enchanted April (1991),"There's a breath of spring feeling about ENCHANTED APRIL--nothing deep, just a story of four women who want to escape from it all, share a villa in Italy, and find that the enchanted environment brings about small changes in each one of them in a positive manner.

MIRANDA RICHARDSON is the quiet housewife who seems to think her husband is bored with her; POLLY WALKER is a pretty socialite who wants to be admired for more than her beauty; JOAN PLOWBRIGHT is a crotchety older woman who learns to appreciate friendship when it's offered; and JOSIE LAWRENCE is the rather scatterbrained, almost eccentric woman who is unsure about her marriage until she invites her husband (JIM BROADBENT) to the charming place in the country where she feels nothing but good vibes. MICHAEL KITCHEN is the owner of the villa who falls for Richardson, thinking she's a widow, but then finds consolation with the pretty socialite who appreciates that he didn't warm up to her on the basis of her looks alone (he's nearsighted).

Most humorous aspect of the story is the relationship between Walker and her hubby, ALFRED MOLINA, whose relaxing bath turns into one of the films only ""explosive"" moments when he fails to understand Italian and the meaning of the word for dangerous.

It's a simple tale, woven tightly together by the four strands of storytelling, and passes the time pleasantly enough even though there are times when nothing seems to be happening. The pace is very slow, even for a film with a running time of little more than an hour and thirty minutes, so it's not a tale for every taste. It's a quietly reflective character study of perfect strangers learning about each other.

Nicely photographed in Italian locations, it's visually pleasing and easy to take, but really nothing special happens here."
"Sex, Lies, and Videotape (1989)","The film itself is about sex and all its consequences as an instrument of pleasure, power, philosophical, etc. Here sex, be it the act or its simple verbalization, is the way for the self discovery of the four central characters, whether destroying or resuming social relations, sex is always the starting point for the development of the plot and the inhabitants of that particular world . What is striking is that in a movie about sex it is never explicit, which demonstrates the incredible genius of filmmaker Steven Soderbergh in his first feature ... All the technical aspects were orchestrated in the right measure, music, editing, sound, they are all examples of how to do something subtle and powerful, the highlight being the light design, the first sight for anyone who doubts the capacity of the film's cinematography, because it is not an explosion of colors, but it is subtly grand, better than adjectives and remembering the scene in which the two sisters confront each other at a distance, one looks like an angel wrapped in peaceful white, while the other is in an infernal red environment, this is how to develop characters.

It is worth mentioning the small cast, as everyone is stupendous and convincing in the role of people, that if under bad interpretations they would be false."
Strictly Ballroom (1992),"Before ""Dancing with the Stars,"" there was ""Strictly Ballroom,"" a 1992 Australian film written and directed by Baz Luhrmann and starring Paul Mercurio, Tara Morice, Bill Hunter and the late Pat Thomson, who died before the film was released.

There's not much of a story - it's about an innovative dancer, Scott Hastings (Mercurio) whose parents (Thomson and Barry Otto) run a dance studio. The beginning is done in documentary style as his mother, Janet Leigh on crack, relates, her voice trembling with emotion, that it's Scott's year to win the Pan Pacific Grand Prix dance competition. Unfortunately, during the regionals, he broke out and did non-sanctioned steps, and his partner deserted him. This is all treated with the seriousness of a brain operation, which makes the film even more hilarious. A nerdy girl named Fran approaches Scott in the studio and asks to partner with him. He gives her a chance, and then needs to make a decision - win the Pan Pacific or do his own thing on the dance floor. On the way to the competition, some family secrets are revealed, and he and Fran fall in love.

Told with hilarity, poignancy, and beautiful dancing, this is one of the all-time great dance films with Mercurio's electrifying moves, hot body, and good looks raising it to a very high level. Luhrmann's fast-paced and creative direction makes the film fly by. Some of the photography is spectacular: dancing in front of the neon Coca-Cola sign, Scott learning the paso doble from Fran's relatives as a train passes by, a kiss at twilight, and the color-mad, cartoon-like flashback scene near the end of the film. The dance sequences themselves are fabulous, with the outrageous costumes, wild hair and beautiful steps.

All of the performances are good, but my favorite by far is Thomson as a former ballroom star who puts on her ""happy face"" though her heart is breaking, i.e., Scott doesn't have a partner, Scott won't dance the correct steps - her constant near hysterics and overly dramatic concern are fantastic.

The undertone of the film concerns the slimy, toupeed head of the regulatory committee Barry Fife (Hunter) who wants ballroom dance to remain conservative and by the book. Given the interior battles in the ice dancing arena, it wouldn't surprise me if such a thing exists in ballroom as well. No selfish, crowd-pleasing steps! Just make it -strictly ballroom. If you've never seen this gem, go out and get it."
"Substance of Fire, The (1996)","I saw this movie just recently and was certainly disappointed ... not that I was expecting a masterpiece either but it was sooooooo long and uninteresting I nearly fell asleep at the 2/3's point ...

A whole lot of pointless dialogues going round and round ... discussions about some old book that we don't care for anyway ... annoying characters on the screen (like the author of that Holocaust book that made me cringe 10 times at least during the movie wishing he would shut up and stop whining about everything from the coffee he was drinking to the editors he was meeting) ...

The stubborn old man in the lead was also quite boring (not too mention hard headed) and then last part of the movie where he finally goes off his rockers (big surprise, pretty clear from the get go this guy has serious ""issues"" !) for good is really bad ... lots of scenes that made me think ""oh, come on"" and wish I could slap the old dude back into reality at once... or maybe send him to an asylum ...

I couldn't wait for this ""thing"" to end ... 1.5/5"
Othello (1995),"I just watched the full length version of the play, televised by BBC in 1981 with Anthony Hopkins in the title role of Othello and Bob Hoskins playing Iago. It made me realize just how much the Fishburne/Branagh version from 1995 suffers by being cut to ribbons to fit in a much shorter time slot. The director finds time for sex scenes but leaves out scenes that are vital to fully understanding the background and the relationships and what is going on.

The film is good, but should have been longer. Laurence Fishburne is good in the title role but not incredible, and again, he is missing some of his best lines due to editing. Irene Jacob is a bit weak as Desdemona and I do think it may have to do with English not being her native tongue. Kenneth Branagh as Iago virtually steals every scene he is in. He is just delicious. Fortunately he is in most of the scenes. He is evil even when he is about to make love to his wife, perhaps not in a way that she would like at all, from what I could tell.

See it but then see one of the versions that does not have so much text cut out."
Carrington (1995),"It is difficult for the average person to appreciate what is going on in this film. Nora Carrington, a painter, loved Lytton Stachey, the famous essayist, with complete devotion. But, because of his homosexuality, he could return only a spiritual love. Though he wanted to marry her, he never did, apparently to leave her free to find a normal life with another man. And while she did marry, her love for Stachey overrided any affection she had for her husband or any of her other lovers.

It must be very difficult for most people to understand the love relationship between these two people. Only those who have encountered or experienced a similar love could understand it.

I found this film very rewarding. My main criticism is the choppy editing which abruptly flits from one scene or even one location to the next. The acting of Emma Thomson and Jonathan Pryce is quite good. Pryce's role particularly is a departure from his usual work. I had trouble recognizing him because of the makeup.

The film has tweaked my interest in pursuing more of this real-life story."
To Die For (1995),"Nicole Kidman is right on target in this notable dark comedy, an adaptation of the Joyce Maynard novel which was itself inspired by a notorious real life story. Nicole, looking absolutely ravishing throughout, is a completely self-serving sociopath named Suzanne Stone who's simply hellbent on achieving her personal American dream of being a TV personality. When she realizes that her nice guy husband Larry (Matt Dillon, in a solid change of pace performance) is going to be an obstacle in her path, she turns on the heat and convinces dumb as dirt, lovelorn teenager Jimmy Emmett (Joaquin Phoenix, in his breakthrough performance) to bump off Larry. She then proceeds to play to the media to her hearts' content.

22 years later, this film version remains pretty damn relevant, in the era of reality television where just about any person can become a celebrity for no really good reason, and fame & fortune is still seen as a worthwhile goal. Working from a screenplay by actor Buck Henry, director Gus Van Sant gives us a thoroughly absorbing film with a fair amount of ideas to mull over. Just like any good dark comedy, it's funny in a twisted sort of way. I'm sure some people who've followed the story, or read the book, or seen the movie, must know one or more people like Suzanne Stone.

An exceptional cast full of familiar faces is the real drawing card: Phoenix, Casey Affleck as his degenerate ""friend"", Alison Folland as the awkward girl who hangs out with the two of them, Dan Hedaya and Maria Tucci as Larry's parents, Kurtwood Smith and Holland Taylor as Suzannes' folks, Tim Hopper and Michael Rispoli as investigating detectives, Wayne Knight as the manager of a local TV station, and especially Illeana Douglas as Larry's sister, a cynical sort who has Suzanne pegged right early on. Making cameo appearances are author Maynard (as Suzannes' lawyer), screenwriter Henry (as a huffy teacher), and filmmaker David Cronenberg as the mysterious man at the lake. Kidman is a marvel as she really struts her stuff for the camera.

Ultimately, one does feel somewhat sorry for Jimmy when it's seen just how pathetic he really is. He's just one of many characters who get jerked around by Suzanne, a master manipulator if ever there was one.

Eight out of 10."
Home for the Holidays (1995),"Such a sardonic and sarcastic tone to set for any movie! I am embarrassed to even admit that I was born in the US. I lived through the 1990's, and I was too ""immersed"" in the culture to see it. But now that I'm older and more mature... To think that within my lifetime that the US culture would sink to such a low point. And it still continues...

Aside from my rantings and ravings, I do feel that Jody Foster did an above average job making this movie come together. The reality is that this does capture very well the mood and spirit of the times, even if it is a farcical account through a distorted lens. And because of this, it may bring some kind of spiritual awareness so that we don't have to go there. ""CAUTION -- this could happen to you if you don't take greater ownership to bring more loving and acceptance into your family and extended family!!""

Sometimes, it got so crazy that I had to laugh. The lines were sometimes very clever. All of the actors/actresses did a good job. The only thing that got in the way for me was that it was so obvious that RDJ was hopped up on something. It kind of ruined it for me. The horrible negativity brought about by abusing drugs has cost us, as a country, more than we would ever imagine or admit. I have observed it firsthand, and that's why I'm able to share this. Regardless of this, I say, ""Thank you, Jody Foster."" I have always admired you and the work that you have done in your life and career!"
"Juror, The (1996)","Alec Baldwin comes on quoting from the Tao Te Ching, making me think he's my kind of anti hero. He's urban, sophisticated and seemingly very safe since he's an art curator, or seems to be. Demi Moore as Annie Laird, a gifted and original sculptor (she sculpts works of art that you feel with your hands by reaching up into them: it's all tactile), is thrilled when he offers to buy her work and sell it to the Japanese. Wow. She has arrived as an artist.

Thus we have an intriguing and original premise for a thriller. One almost wishes that there weren't this little matter of her agreeing to serve on the jury in the case of a Mafia boss on trial for murder..

I will gloss over the excellent, if unlikely, plot since it would be preemptive to reveal any of it, and concentrate on Demi Moore who is gorgeous, strange and riveting.

It might seem impossible to give an 'heroic' performance in a thriller, since the point of a thriller is pure entertainment, but this movie manages to look into the nature of good and evil a bit more than most, and Moore plays her part like our dream of a true heroine. Her character has strength and cunning; she's sharp without pretension. I always thought Moore was better than her reputation, but somehow she always seemed a little on the not entirely bright side, the kind of actress who would never presume to play Shakespeare. But now I think she's a 'natural,' like a gifted athlete-I'd almost say an 'animal'-as an actress, which is probably why some people don't like her. She can project the beautiful woman, an ordinary woman, or herself as a matronly woman with just a turn of her head. She can display a wide range of emotions and be, by turns, both a masculine and a feminine entity; but she is not androgynous. The role she plays here is, in a sense, the feminine counterpart of many Harrison Ford roles, the ordinary person elevated to heroic action by compelling circumstances. I would not say that Demi Moore is a great actress, but she is close, and I could be wrong.

Alec Baldwin combines megalomania with a seductive cynicism. He fills the screen with his presence like something you can't get rid of. He is so compelling you want to push him away or just give up. And he is charming-evil, but charming.

Brian Gibson's direction is unobtrusive and clever, and he pays attention to detail. The script is relatively free of the implausibilities that usually mar the genre, and the editing is crisp without jarring. The story practically transcends the genre by making us feel the evil of violent crime and how it perverts society, the sort of revelation not usually attempted in a thriller. I was especially delighted to see the Mafia demeaned and defeated, even if it's only by a new breed of international criminal. This is a superior thriller.

(Note: Over 500 of my movie reviews are now available in my book ""Cut to the Chaise Lounge or I Can't Believe I Swallowed the Remote!"" Get it at Amazon!)"
